Numerical_1,Numerical_2,Altitude,Timezone,Country,DST,clusterid 
47.589583,7.529914,885.0,1.0,FR,E,2 
47.5603,-0.312222,194.0,1.0,FR,E,2 
46.718611,-2.391111,79.0,1.0,FR,E,2 
42.4542,-2.32083,1161.0,1.0,ES,E,2 
35.8969,-5.29908,0.0,1.0,ES,E,2 
28.0296,-17.2146,718.0,0.0,ES,E,2 
60.3217,-1.69306,0.0,0.0,GB,E,2 
57.357778,21.544167,19.0,2.0,LV,E,2 
65.806111,15.082778,1503.0,1.0,SE,E,2 
64.960894,17.696583,915.0,1.0,SE,E,2 
56.2961,12.8471,68.0,1.0,SE,E,2 
60.157622,12.991269,393.0,1.0,SE,E,2 
59.4447,13.3374,352.0,1.0,SE,E,2 
60.020064,13.578908,474.0,1.0,SE,E,2 
63.1944,14.5003,1233.0,1.0,SE,E,2 
51.721881,19.398133,604.0,1.0,PL,E,2 
53.0968,17.9777,235.0,1.0,PL,E,2 
67.6667,12.6833,36.0,1.0,NO,E,2 
70.355392,31.044889,42.0,1.0,NO,E,2 
69.7868,20.9594,16.0,1.0,NO,E,2 
61.1561,7.13778,0.0,1.0,NO,E,2 
61.83,6.10583,196.0,1.0,NO,E,2 
67.5278,12.1033,7.0,1.0,NO,E,2 
64.8383,11.1461,14.0,1.0,NO,E,2 
66.3639,14.3014,229.0,1.0,NO,E,2 
68.1525,13.6094,78.0,1.0,NO,E,2 
57.503525,10.229372,92.0,1.0,DK,N,2 
53.351333,-6.4875,150.0,0.0,IE,E,2 
46.3036,7.82333,2029.0,1.0,CH,E,2 
57.0228,-7.44306,5.0,0.0,GB,E,2 
53.248097,-4.535339,37.0,0.0,GB,E,2 
50.1028,-5.67056,401.0,0.0,GB,E,2 
59.3503,-2.95,29.0,0.0,GB,E,2 
60.1922,-1.24361,43.0,0.0,GB,E,2 
59.2503,-2.57667,68.0,0.0,GB,E,2 
59.3517,-2.90028,91.0,0.0,GB,E,2 
59.3675,-2.43444,40.0,0.0,GB,E,2 
59.5358,-1.62806,223.0,0.0,GB,E,2 
59.1906,-2.77222,10.0,0.0,GB,E,2 
55.4372,-5.68639,42.0,0.0,GB,E,2 
53.474722,-1.004444,55.0,0.0,GB,E,2 
52.92,-1.079167,138.0,0.0,GB,E,2 
62.6921,22.8323,302.0,2.0,FI,E,2 
54.1853,7.91583,7.0,1.0,DE,E,2 
54.1533,8.90167,7.0,1.0,DE,E,2 
53.878706,14.152347,93.0,1.0,DE,E,2 
65.7206,-14.8506,0.0,0.0,IS,N,2 
66.2185,-15.3356,65.0,0.0,IS,N,2 
66.5547,-18.0175,66.0,0.0,IS,N,2 
50.4094,136.934,92.0,11.0,RU,N,2 
71.6977,128.903,26.0,10.0,RU,N,2 
56.9139,124.914,2812.0,10.0,RU,N,2 
47.0761,37.4496,251.0,2.0,UA,E,2 
48.4174,39.3741,636.0,2.0,UA,E,2 
47.867,35.3157,373.0,2.0,UA,E,2 
48.0433,33.21,408.0,2.0,UA,E,2 
49.924786,36.289986,508.0,2.0,UA,E,2 
48.884167,24.686111,919.0,2.0,UA,E,2 
48.259322,25.980831,826.0,2.0,UA,E,2 
50.6071,26.1416,755.0,2.0,UA,E,2 
48.634278,22.263356,383.0,2.0,UA,E,2 
65.03,35.7333,0.0,4.0,RU,N,2 
59.2736,38.0158,377.0,4.0,RU,N,2 
69.7633,61.5564,13.0,4.0,RU,N,2 
61.2358,46.6975,184.0,4.0,RU,N,2 
61.8852,34.1547,151.0,4.0,RU,N,2 
53.602,24.0538,443.0,3.0,BY,E,2 
53.9549,30.0951,637.0,3.0,BY,E,2 
58.4742,92.1125,253.0,8.0,RU,N,2 
51.6694,94.4006,2123.0,8.0,RU,N,2 
53.8114,86.8772,1024.0,7.0,RU,N,2 
71.978058,102.490514,95.0,8.0,RU,N,2 
67.4372,86.6219,82.0,8.0,RU,N,2 
43.2981,45.7841,548.0,4.0,RU,N,2 
43.5129,43.6366,1461.0,4.0,RU,N,2 
43.2051,44.6066,1673.0,4.0,RU,N,2 
46.3739,44.3309,501.0,4.0,RU,N,2 
66.590753,66.611042,218.0,6.0,RU,N,2 
61.028479,69.086067,76.0,6.0,RU,N,2 
62.11,65.615,361.0,6.0,RU,N,2 
61.32,63.6044,351.0,6.0,RU,N,2 
56.8281,53.4575,531.0,4.0,RU,N,2 
58.5033,49.3483,479.0,4.0,RU,N,2 
65.4809,72.6989,49.0,6.0,RU,N,2 
62.1586,77.3289,250.0,6.0,RU,N,2 
61.1083,72.65,115.0,6.0,RU,N,2 
55.4753,65.4156,240.0,6.0,RU,N,2 
58.1042,38.9294,423.0,4.0,RU,N,2 
50.6438,36.5901,735.0,4.0,RU,N,2 
51.7506,36.2956,686.0,4.0,RU,N,2 
52.7028,39.5378,584.0,4.0,RU,N,2 
67.4886,63.9931,604.0,4.0,RU,N,2 
54.64,52.8017,991.0,4.0,RU,N,2 
56.7006,47.9047,348.0,4.0,RU,N,2 
56.0903,47.3473,558.0,4.0,RU,N,2 
54.401,48.8027,252.0,4.0,RU,N,2 
51.0725,58.5956,909.0,6.0,RU,N,2 
53.1106,45.0211,614.0,4.0,RU,N,2 
54.1251,45.2123,676.0,4.0,RU,N,2 
51.8583,47.7456,95.0,4.0,RU,N,2 
36.026389,14.298333,0.0,1.0,MT,E,2 
53.1067,-9.65361,24.0,0.0,IE,U,2 
53.2303,-9.46778,0.0,0.0,IE,U,2 
54.383333,13.325278,69.0,1.0,DE,U,2 
63.9241,65.0487,98.0,6.0,RU,N,2 
53.471138,14.63775,3.0,1.0,PL,E,2 
48.011736,10.100903,1902.0,1.0,DE,E,2 
60.7472,-0.85385,0.0,0.0,GB,E,2 
43.323815,45.017761,1060.0,4.0,RU,N,2 
57.47,41.01,453.0,4.0,RU,N,2 
52.81,41.48,126.0,4.0,RU,N,2 
56.464,-5.4,23.0,0.0,GB,E,2 
58.2321,45.3314,453.0,4.0,RU,N,2 
46.413056,6.258611,1350.0,1.0,CH,E,2 
50.677776,-1.317803,18.0,0.0,GB,E,2 
56.816666,-5.116667,0.0,0.0,GB,E,2 
48.86667,2.333333,0.0,1.0,FR,E,2 
44.81111,-1.186023,0.0,1.0,FR,E,2 
36.75,-5.166667,2500.0,1.0,ES,E,2 
52.6617,12.7458,131.0,1.0,DE,E,2 
46.1792,-1.19528,74.0,1.0,FR,E,2 
46.86667,6.7,1427.0,1.0,CH,E,2 
50.8,-1.083333,0.0,0.0,GB,E,2 
49.84997,19.020193,860.0,1.0,PL,E,2 
51.025,7.1837,300.0,1.0,DE,E,2 
47.478,14.008,2142.0,1.0,AT,E,2 
47.965,16.259,765.0,1.0,AT,E,2 
53.646667,9.704167,7.0,1.0,DE,E,2 
52.8333,11.2027,111.0,1.0,DE,U,2 
51.4888,10.7833,278.0,1.0,DE,U,2 
52.2361,13.6667,98.0,1.0,DE,U,2 
57.560666676667,40.157369454444,270.0,4.0,RU,N,2 
52.91500001,103.57500001,1396.0,9.0,RU,N,2 
55.86067,49.10099,384.0,4.0,RU,N,2 
50.605,137.08167,82.0,11.0,RU,N,2 
48.528,135.179,213.0,11.0,RU,N,2 
55.589,38.154,335.0,4.0,RU,N,2 
44.55,38.083,100.0,4.0,RU,N,2 
46.9575,6.86472,1427.0,1.0,CH,E,2 
46.1608,8.87861,650.0,1.0,CH,E,2 
47.3764,8.7575,1748.0,1.0,CH,E,2 
46.5453,6.61667,2041.0,1.0,CH,E,2 
47.2267,8.07806,1594.0,1.0,CH,E,2 
58.116667,102.4666667,1244.0,9.0,RU,N,2 
56.85,105.7167,2033.0,9.0,RU,N,2 
57.7667,108.05,780.0,9.0,RU,N,2 
53.7828,7.91389,7.0,1.0,DE,E,2 
53.7067,7.82028,7.0,1.0,DE,E,2 
52.06,23.53,468.0,1.0,PL,E,2 
49.31,25.42,1073.0,2.0,UA,E,2 
51.24,31.09,446.0,2.0,UA,E,2 
50.6833,25.4833,774.0,2.0,UA,U,2 
36.73333,-5.166667,1000.0,1.0,ES,U,2 
52.67888,-7.814369,500.0,0.0,IE,U,2 
52.659,-8.624,500.0,0.0,IE,U,2 
62.1,7.2,0.0,1.0,NO,E,2 
47.2933,12.7883,2470.0,1.0,AT,E,2 
40.255208,29.562569,764.0,2.0,TR,E,2 
41.13825,27.919094,574.0,2.0,TR,E,2 
42.0158,35.0664,20.0,2.0,TR,E,2 
38.747769,41.661236,4157.0,2.0,TR,E,2 
40.137722,26.426777,23.0,2.0,TR,E,2 
39.809858,30.519378,2588.0,2.0,TR,E,2 
42.357628,-3.620764,2945.0,1.0,ES,E,2 
42.589,-5.655556,3006.0,1.0,ES,E,2 
37.2233,40.6317,1729.0,2.0,TR,E,2 
67.2456,23.0689,542.0,1.0,SE,E,2 
67.4633,33.5883,515.0,4.0,RU,N,2 
44.458656,18.724783,784.0,1.0,BA,E,2 
70.961111,-8.575833,33.0,1.0,SJ,E,2 
55.34,52.06,50.0,4.0,RU,N,2 
58.8535,47.0114,100.0,4.0,RU,N,2 
51.656389,5.708611,72.0,1.0,NL,E,2 
53.7425,7.49778,7.0,1.0,DE,E,2 
47.089167,7.29,1437.0,1.0,CH,E,2 
49.416666,32.1333,114.0,2.0,UA,E,2 
58.392393,19.193142,0.0,1.0,SE,E,2 
47.0579,31.9198,184.0,2.0,UA,E,2 
54.268299,48.2267,463.0,4.0,RU,N,2 
47.4436,8.23361,1300.0,1.0,CH,E,2 
46.6766,7.87908,1893.0,1.0,CH,E,2 
53.0647,-9.5109,40.0,0.0,IE,E,2 
46.963,7.482,1854.0,1.0,CH,E,2 
60.716667,77.65,164.0,7.0,RU,N,2 
52.5158333,-7.8855556,440.0,0.0,IE,U,2 
44.566666666667,38.016666666667,50.0,4.0,RU,N,2 
47.3636,17.5008,466.0,1.0,HU,E,2 
53.768612,8.644722,75.0,1.0,DE,E,2 
37.00028,35.41833,500.0,2.0,TR,E,2 
53.542369,9.981592,0.0,1.0,DE,E,2 
54.455802,11.109273,0.0,1.0,DE,E,2 
48.3676,9.2863,1215.0,1.0,DE,E,2 
50.8,4.4,180.0,1.0,BE,E,2 
47.585,10.6866,800.0,1.0,DE,U,2 
51.478506,7.222781,45.0,1.0,DE,U,2 
47.874,10.6294,680.0,1.0,DE,U,2 
48.1408,11.555,500.0,1.0,DE,U,2 
49.446389,11.081944,312.0,1.0,DE,U,2 
48.3655,10.8863,500.0,1.0,DE,U,2 
49.479633,8.469858,200.0,1.0,DE,E,2 
51.451389,7.013889,200.0,1.0,DE,U,2 
67.648,134.695,696.0,11.0,RU,N,2 
57.1436,-2.0985,1.0,0.0,GB,U,2 
55.8622,-4.2512,0.0,0.0,GB,U,2 
55.952,-3.189,0.0,0.0,GB,U,2 
54.9686,-1.6171,0.0,0.0,GB,U,2 
53.794,-1.547,0.0,0.0,GB,U,2 
53.477,-2.23,0.0,0.0,GB,U,2 
53.405,-2.979,0.0,0.0,GB,U,2 
51.5284,-0.1331,0.0,0.0,GB,U,2 
46.754997,7.076111,2293.0,1.0,CH,E,2 
46.63889,8.58889,4747.0,1.0,CH,E,2 
46.96694,7.35806,1795.0,1.0,CH,E,2 
77.9,16.683333,29.0,1.0,SJ,U,2 
78.9275,11.874167,50.0,1.0,SJ,U,2 
36.362778,36.282222,25.0,2.0,TR,U,2 
58.148,24.003,50.0,2.0,EE,U,2 
57.784,23.266,50.0,2.0,EE,U,2 
41.727778,0.535833,1148.0,1.0,ES,E,2 
48.458056,-5.095556,25.0,1.0,FR,U,2 
65.995278,-21.326944,98.0,0.0,IS,N,2 
65.731667,-19.572778,8.0,0.0,IS,N,2 
63.929167,-21.037778,45.0,0.0,IS,N,2 
53.091944,-9.57,13.0,0.0,IE,U,2 
50.563333,3.08805,1.0,1.0,FR,U,2 
59.281667,39.946667,387.0,4.0,RU,N,2 
68.514722,112.48,847.0,10.0,RU,N,2 
71.927778,114.08,500.0,10.0,RU,N,2 
60.719444,114.931944,700.0,10.0,RU,N,2 
64.895833,45.722778,220.0,4.0,RU,N,2 
55.801667,109.586667,1545.0,9.0,RU,N,2 
56.361667,114.93,1500.0,9.0,RU,N,2 
60.355,102.31,892.0,8.0,RU,N,2 
65.959167,111.546389,1499.0,10.0,RU,N,2 
56.701667,60.79,643.0,6.0,RU,N,2 
61.676667,96.355,853.0,8.0,RU,N,2 
52.466667,85.35,620.0,7.0,RU,N,2 
42.080833,-0.323333,1768.0,1.0,ES,U,2 
38.856389,-3.97,636.0,1.0,ES,U,2 
52.226389,5.181667,3.0,1.0,NL,E,2 
56.0575,-6.243056,44.0,0.0,GB,U,2 
56.633333,-6.557222,50.0,0.0,GB,U,2 
46.6758,32.5064,148.0,2.0,UA,E,2 
51.93749,8.38257,400.0,1.0,DE,E,2 
50.00829,8.27356,360.0,1.0,DE,E,2 
52.475,13.139,160.0,1.0,DE,E,2 
52.27656,7.43843,120.0,1.0,DE,E,2 
52.3387,7.54133,423.0,1.0,DE,E,2 
57.7961,41.0204,446.0,4.0,RU,N,2 
57.316667,43.1,0.0,4.0,RU,N,2 
52.752919,111.849,0.0,9.0,RU,N,2 
52.500967,107.018852,0.0,9.0,RU,N,2 
55.365,109.812,0.0,9.0,RU,N,2 
51.515833,-0.176111,0.0,0.0,GB,E,2 
50.44708,-4.46753,0.0,0.0,GB,E,2 
47.204805,8.866834,1335.0,1.0,CH,U,2 
57.45000001,42.15000001,420.0,4.0,RU,N,2 
57.479444454444,43.29750001,400.0,4.0,RU,N,2 
55.8652,-4.25033,0.0,0.0,GB,E,2 
51.494999,-0.144643,0.0,0.0,GB,E,2 
48.880931,2.355323,423.0,1.0,FR,E,2 
48.84,2.318611,423.0,1.0,FR,E,2 
47.385626,0.723347,159.0,1.0,FR,E,2 
47.18611,7.15833,2250.0,1.0,CH,E,2 
54.041,16.266,111.0,1.0,PL,E,2 
52.4603,5.52722,12.0,1.0,NL,E,2 
51.53,-0.125,0.0,0.0,GB,E,2 
52.378333,4.9,0.0,1.0,NL,E,2 
52.52493,13.36963,110.0,1.0,DE,E,2 
52.7873,4.90074,0.0,1.0,NL,E,2 
65.878333,44.215,46.0,4.0,RU,N,2 
64.441667,40.421667,8.0,4.0,RU,N,2 
48.318961,16.114275,575.0,1.0,AT,U,2 
35.889867,14.508584,0.0,1.0,MT,E,2 
51.47,-0.177833,18.0,0.0,GB,E,2 
45.4283,12.3881,13.0,1.0,IT,E,2 
59.4486,24.7532,23.0,2.0,EE,E,2 
49.1417,8.39472,325.0,1.0,DE,E,2 
52.1919,5.14694,3.0,1.0,NL,E,2 
53.1153,4.83361,2.0,1.0,NL,E,2 
42.3864,1.8667,3586.0,1.0,ES,E,2 
36.0245,14.298359,0.0,1.0,MT,E,2 
51.33,37.76833,791.0,4.0,RU,N,2 
44.309654,8.486305,0.0,1.0,IT,E,2 
28.470068,-16.242471,0.0,0.0,ES,E,2 
32.641868,-16.911478,0.0,0.0,PT,E,2 
42.241537,-8.728799,0.0,1.0,ES,E,2 
50.900976,-1.413975,0.0,0.0,GB,E,2 
38.712606,-9.122483,0.0,0.0,PT,E,2 
36.534821,-6.290649,0.0,1.0,ES,E,2 
56.179,92.54265,1000.0,8.0,RU,N,2 
39.895,8.6383,36.0,1.0,IT,E,2 
51.501,-0.774,133.0,0.0,GB,E,2 
69.293,139.5357,951.0,11.0,RU,N,2 
47.885,10.6294,1200.0,1.0,DE,E,2 
48.1408,11.555,1200.0,1.0,DE,E,2 
49.446,11.081944,1200.0,1.0,DE,E,2 
47.824,10.623,1200.0,1.0,DE,E,2 
48.3655,10.886,1200.0,1.0,DE,E,2 
47.851,10.634,1200.0,1.0,DE,E,2 
48.0411,10.715,1200.0,1.0,DE,E,2 
47.585,10.6866,1200.0,1.0,DE,E,2 
47.724,10.311,1200.0,1.0,DE,E,2 
47.78,10.627,1200.0,1.0,DE,E,2 
47.777,10.623,1200.0,1.0,DE,E,2 
51.451389,7.0138,1000.0,1.0,DE,E,2 
51.478506,7.2222,1000.0,1.0,DE,E,2 
50.9425,6.958056,1000.0,1.0,DE,E,2 
49.471,8.469858,1000.0,1.0,DE,E,2 
51.611667,-0.808056,520.0,0.0,GB,E,2 
50.677778,-1.109444,53.0,0.0,GB,E,2 
52.9394,14.4217,187.0,1.0,PL,E,2 
47.75,10.601,1200.0,1.0,DE,E,2 
51.3222,3.29306,0.0,1.0,BE,U,2 
54.5797,18.5172,144.0,1.0,PL,E,2 
54.026944,19.134167,16.0,1.0,PL,E,2 
51.551667,19.179058,633.0,1.0,PL,E,2 
53.395072,16.082814,459.0,1.0,PL,E,2 
52.331719,16.966428,265.0,1.0,PL,E,2 
41.506111,32.088611,44.0,2.0,TR,E,2 
47.5489,9.688,1000.0,1.0,DE,E,2 
51.656389,5.708611,72.0,1.0,NL,E,2 
52.7308,6.51611,40.0,1.0,NL,E,2 
52.2447,6.04667,17.0,1.0,NL,E,2 
51.5122,3.73111,6.0,1.0,NL,E,2 
53.4517,5.67722,11.0,1.0,NL,E,2 
48.810278,2.073332,373.0,1.0,FR,E,2 
51.765,-0.24833,254.0,0.0,GB,U,2 
48.54,32.29,510.0,2.0,UA,E,2 
51.5778,12.4944,289.0,1.0,DE,U,2 
49.393333,8.6525,0.0,1.0,DE,E,2 
55.878333,38.061667,152.0,4.0,RU,N,2 
44.691431,33.57567,344.0,2.0,UA,U,2 
52.366667,13.503333,154.0,1.0,DE,E,2 
51.5173,5.85572,98.0,1.0,NL,E,2 
60.8181,11.068,713.0,1.0,NO,E,2 
61.5472,10.0611,571.0,1.0,NO,E,2 
60.88,11.6731,659.0,1.0,NO,E,2 
47.547531,7.58977,800.0,1.0,CH,E,2 
59.3233,18.081,0.0,1.0,SE,E,2 
56.0419,12.6912,0.0,1.0,SE,E,2 
48.5548,7.7778,130.0,1.0,FR,E,2 
50.0,7.591667,1296.0,1.0,DE,E,2 
46.70778,15.76941,764.0,1.0,AT,E,2 
47.05932,16.32449,820.0,1.0,AT,E,2 
51.6472,7.16333,240.0,1.0,DE,U,2 
62.03,15.752,660.0,1.0,SE,E,2 
48.3693,7.82772,511.0,1.0,DE,E,2 
48.780147,12.863573,1050.0,1.0,DE,E,2 
48.7,13.016667,1043.0,1.0,DE,E,2 
48.574167,13.450833,1000.0,1.0,DE,E,2 
49.1419,12.0819,1299.0,1.0,DE,E,2 
49.022,12.1111,1200.0,1.0,DE,E,2 
49.04,11.081944,1200.0,1.0,DE,E,2 
51.855833,11.418333,596.0,1.0,DE,E,2 
49.7999,9.95555,1000.0,1.0,DE,E,2 
49.4427,14.3841,1322.0,1.0,CZ,U,2 
48.869722,2.782778,250.0,1.0,FR,E,2 
45.372869,36.402761,152.0,2.0,UA,E,2 
36.070781,-5.602764,20.0,1.0,ES,E,2 
57.3106,43.1003,269.0,4.0,RU,N,2 
50.1403,30.1808,250.0,2.0,UA,E,2 
49.911,10.9,800.0,1.0,DE,E,2 
48.7777,11.422,888.0,1.0,DE,E,2 
50.603611,30.191944,517.0,2.0,UA,E,2 
48.5133333333333,12.035,1200.0,1.0,DE,E,2 
53.9944,9.57861,89.0,1.0,DE,E,2 
50.1070257990375,8.66276050515751,372.0,1.0,DE,E,2 
52.3466365904832,4.91781401731873,21.0,1.0,NL,E,2 
50.0909636578274,14.4394929551697,617.0,1.0,CZ,E,2 
48.1866480486625,16.3815008466187,651.0,1.0,AT,E,2 
50.0826892098189,14.4350297593689,691.0,1.0,CZ,E,2 
48.1965754250116,16.3374911611023,675.0,1.0,AT,E,2 
45.4417738709625,12.3199978080597,8.0,1.0,IT,E,2 
43.7766651171349,11.2480175237426,159.0,1.0,IT,E,2 
41.9004811137748,12.5020006853333,189.0,1.0,IT,E,2 
51.532519492138,-0.12630037301642,80.0,0.0,GB,E,2 
51.231978,21.124183,479.0,1.0,PL,E,2 
51.3806,11.4467,932.0,1.0,DE,E,2 
49.43,11.8,500.0,1.0,DE,E,2 
52.3237,10.182,230.0,1.0,DE,E,2 
52.4025,10.2289,249.0,1.0,DE,E,2 
54.142208,37.355619,590.0,4.0,RU,N,2 
51.5756,14.1369,374.0,1.0,DE,E,2 
54.3539,41.9739,365.0,4.0,RU,N,2 
41.1641,36.1814,521.0,2.0,TR,U,2 
45.8208,6.65222,4823.0,1.0,FR,U,2 
52.55,-2.0166,499.0,0.0,GB,E,2 
53.1283,9.34861,98.0,1.0,DE,E,2 
51.1242,7.37361,863.0,1.0,DE,E,2 
52.2864,7.96972,285.0,1.0,DE,E,2 
51.7458,11.2297,535.0,1.0,DE,E,2 
53.915,10.0356,108.0,1.0,DE,E,2 
53.0361,8.50556,95.0,1.0,DE,E,2 
52.7097,9.1625,82.0,1.0,DE,E,2 
52.4875,8.18556,151.0,1.0,DE,E,2 
51.78,7.288,157.0,1.0,DE,E,2 
51.2678,10.6347,909.0,1.0,DE,E,2 
52.7611,9.60556,79.0,1.0,DE,E,2 
54.2444,11.0247,7.0,1.0,DE,E,2 
54.9297,8.84057,0.0,1.0,DK,E,2 
52.6872,10.1114,207.0,1.0,DE,E,2 
52.9839,10.465,246.0,1.0,DE,E,2 
51.6897,7.81611,190.0,1.0,DE,E,2 
52.1411,12.6647,217.0,1.0,DE,E,2 
52.2208,8.85917,148.0,1.0,DE,E,2 
51.4025,8.64167,1509.0,1.0,DE,E,2 
51.9667,9.29167,1178.0,1.0,DE,E,2 
53.7672,8.64361,72.0,1.0,DE,E,2 
51.7211,11.9528,305.0,1.0,DE,E,2 
53.9781,9.14472,125.0,1.0,DE,E,2 
52.1544,10.4267,328.0,1.0,DE,E,2 
53.3328,9.02833,20.0,1.0,DE,E,2 
53.0689,8.31361,26.0,1.0,DE,E,2 
52.1753,9.05333,180.0,1.0,DE,E,2 
51.9444,7.77389,177.0,1.0,DE,E,2 
54.3089,8.68694,7.0,1.0,DE,E,2 
53.0161,11.1444,49.0,1.0,DE,E,2 
52.7094,12.0733,95.0,1.0,DE,E,2 
52.2417,11.8561,174.0,1.0,DE,E,2 
50.5578,7.13639,673.0,1.0,DE,E,2 
49.4731,8.19639,351.0,1.0,DE,E,2 
51.0153,7.00556,157.0,1.0,DE,E,2 
50.451667,6.784444,1560.0,1.0,DE,E,2 
46.3201,24.3157,1000.0,2.0,RO,E,2 
45.4649,24.053,1451.0,2.0,RO,E,2 
45.4649,24.053,1451.0,2.0,RO,E,2 
54.786667,37.649167,797.0,4.0,RU,N,2 
46.436,24.4445,280.0,2.0,RO,E,2 
45.471009,21.111967,280.0,2.0,RO,E,2 
49.857778,7.604167,492.0,1.0,DE,E,2 
51.3317,4.339,30.0,1.0,BE,E,2 
46.497442,7.412572,3304.0,1.0,CH,E,2 
45.4153,25.3137,1743.0,2.0,RO,E,2 
45.5153,22.5813,615.0,2.0,RO,U,2 
46.4643,23.4258,1019.0,2.0,RO,U,2 
45.4853,9.0411,663.0,1.0,IT,E,2 
45.283855,9.111979,350.0,1.0,IT,E,2 
55.7557,37.6176,0.0,4.0,RU,N,2 
49.2433,28.6063,900.0,2.0,UA,E,2 
51.0352,3.7097,130.0,1.0,BE,E,2 
51.1972,3.2172,120.0,1.0,BE,E,2 
51.1972,3.2172,130.0,1.0,BE,E,2 
47.464714,-0.556405,300.0,1.0,FR,E,2 
36.128889,-5.441111,98.0,1.0,ES,E,2 
36.128889,-5.441111,98.0,1.0,ES,E,2 
36.2993,32.3014,92.0,2.0,TR,E,2 
50.9672,-2.1536,811.0,0.0,GB,U,2 
49.34261,34.23551,333.0,2.0,UA,U,2 
50.967536,1.849308,6.0,1.0,FR,E,2 
65.46,87.53,125.0,8.0,RU,N,2 
61.34,89.56,213.0,8.0,RU,N,2 
58.3333,82.9333,243.0,7.0,RU,N,2 
49.1606,6.8649,840.0,1.0,FR,E,2 
48.585068,7.734547,475.0,1.0,FR,E,2 
59.951443,30.313831,30.0,4.0,RU,N,2 
55.5141,-4.1749,10.0,0.0,GB,E,2 
52.451111,20.651667,341.0,1.0,PL,E,2 
64.33,100.43,400.0,8.0,RU,N,2 
63.683056,66.683056,25.0,6.0,RU,E,2 
52.040376,4.365771,0.0,1.0,NL,E,2 
50.8814,12.1322,100.0,1.0,DE,E,2 
50.880023,12.132411,100.0,1.0,DE,E,2 
60.200059,30.334926,230.0,4.0,RU,N,2 
52.057222,5.924444,276.0,1.0,NL,E,2 
51.002846,5.060649,100.0,1.0,BE,E,2 
51.930401,9.094285,200.0,1.0,DE,E,2 
52.279764,9.079843,200.0,1.0,DE,E,2 
52.198138,5.705802,10.0,1.0,NL,E,2 
52.406503,5.898492,10.0,1.0,NL,E,2 
51.566907,7.915326,100.0,1.0,DE,E,2 
46.252761,20.096519,100.0,1.0,HU,E,2 
52.437517,13.175561,0.0,1.0,DE,E,2 
51.304111,4.388766,50.0,1.0,BE,E,2 
51.981127,6.516252,50.0,1.0,NL,E,2 
51.944556,7.773292,100.0,1.0,DE,E,2 
47.076667,9.5,1585.0,1.0,LI,E,2 
41.885277,16.176945,46.0,1.0,IT,E,2 
47.14833,16.31833,950.0,1.0,AT,E,2 
49.366,26.933,351.0,2.0,UA,E,2 
54.55,36.367,600.0,4.0,RU,E,2 
65.6,-17.0,100.0,0.0,IS,U,2 
59.33,18.058056,10.0,1.0,SE,E,2 
59.858333,17.646111,23.0,1.0,SE,E,2 
51.924444,4.469444,7.0,1.0,NL,E,2 
50.11,14.439444,616.0,1.0,CZ,E,2 
50.731944,7.096944,204.0,1.0,DE,E,2 
55.672778,12.564444,16.0,1.0,DK,E,2 
47.813056,13.046667,1391.0,1.0,AT,E,2 
51.217222,4.421111,51.0,1.0,BE,E,2 
52.393889,14.099722,141.0,1.0,DE,E,2 
52.827222,13.693611,121.0,1.0,DE,E,2 
60.433,-1.3,0.0,0.0,GB,U,2 
52.507222,13.3325,120.0,1.0,DE,E,2 
52.336944,14.547222,177.0,1.0,DE,E,2 
48.844722,2.373611,129.0,1.0,FR,E,2 
48.876944,2.359167,149.0,1.0,FR,E,2 
48.856389,2.352222,107.0,1.0,FR,E,2 
52.51,13.434722,135.0,1.0,DE,E,2 
51.508056,-0.127778,66.0,0.0,GB,E,2 
45.463611,9.188056,402.0,1.0,IT,E,2 
52.548611,13.389444,150.0,1.0,DE,E,2 
52.3089943,13.1006727,160.0,1.0,DE,E,2 
48.288333,3.246389,223.0,1.0,FR,E,2 
47.981389,3.776389,345.0,1.0,FR,E,2 
47.238611,4.263056,1699.0,1.0,FR,E,2 
47.343611,7.8875,1370.0,1.0,CH,E,2 
46.9725,8.398611,1464.0,1.0,CH,E,2 
46.513056,8.689444,3214.0,1.0,CH,E,2 
46.29499,8.9916,850.0,1.0,CH,E,2 
50.407222,14.232778,719.0,1.0,CZ,E,2 
50.698889,13.970833,765.0,1.0,CZ,E,2 
47.131667,13.695278,3629.0,1.0,AT,E,2 
46.580833,13.629167,1810.0,1.0,AT,E,2 
49.097778,8.453056,400.0,1.0,DE,E,2 
49.567222,8.611389,319.0,1.0,DE,E,2 
48.928611,2.833056,210.0,1.0,FR,E,2 
49.066944,3.356111,719.0,1.0,FR,E,2 
42.6,11.48,0.0,1.0,IT,E,2 
52.829444,18.330556,259.0,1.0,PL,E,2 
54.248056,18.671667,21.0,1.0,PL,E,2 
52.475556,13.364444,136.0,1.0,DE,E,2 
51.141663,6.987305,1000.0,1.0,DE,E,2 
62.5461,65.6261,200.0,6.0,RU,N,2 
55.511667,37.507222,568.0,4.0,RU,N,2 
56.439722,-3.371389,392.0,0.0,GB,E,2 
53.104167,-4.340278,14.0,0.0,GB,E,2 
51.333889,6.359444,105.0,1.0,DE,E,2 
48.4711,7.9411,535.0,1.0,DE,E,2 
48.3167,8.2167,1060.0,1.0,DE,E,2 
49.0135,8.4044,377.0,1.0,DE,E,2 
50.8833,13.0167,984.0,1.0,DE,E,2 
49.0135,8.4044,377.0,1.0,DE,E,2 
