@relation Airport-weka.filters.unsupervised.attribute.Remove-R4

@attribute Numerical_1 numeric
@attribute Numerical_2 numeric
@attribute Country{EU,AL,AT,AX,BA,BE,BG,BY,CH,CZ,DE,DK,EE,ES,FI,FO,FR,GB,GG,GI,GR,HR,HU,IE,IM,IS,IT,JE,LI,LT,LU,LV,MC,MD,ME,MK,MT,NL,NO,PL,PT,RO,RS,RU,SE,SI,SJ,SK,TR,UA,XK,AS,AE,AF,AM,AZ,BD,BH,BN,BT,CC,CN,CX,CY,GE,HK,ID,IL,IN,IO,IQ,IR,JO,JP,KG,KH,KP,KR,KW,KZ,LA,LB,LK,MM,MN,MO,MY,NP,OM,PH,PK,PS,QA,SA,SG,SY,TH,TJ,TL,TM,TW,UZ,VN,YE,NAC,AG,AI,AW,BB,BL,BS,BQ,BZ,CA,CR,CU,DM,DO,GD,GL,GP,GT,HN,HT,JM,KN,KY,LC,MF,MQ,MS,MX,NI,PA,PR,SV,TC,TT,US,VC,VG,VI,AO,BF,BI,BJ,BW,CD,CF,CG,CI,CM,CV,DJ,DZ,EG,EH,ER,ET,GA,GH,GM,GN,GQ,GW,KE,KM,LR,LS,LY,MA,MG,ML,MR,MU,MW,MZ,NA,NE,NG,RE,RW,SC,SD,SH,SL,SN,SO,SS,ST,SZ,TD,TG,TN,TZ,UG,ZA,ZM,ZW,AN,AQ,GS,SAC,AR,BO,BR,CL,CO,EC,FK,GF,GY,PE,PY,SR,UY,VE,OC,AU,CK,FJ,FM,GU,KI,MH,MP,NC,NF,NR,NU,NZ,PF,PG,PW,SB,TO,TV,UM,VU,WF,WS,UKNC,UKN}
@attribute Altitude numeric
@attribute Timezone numeric
@attribute DST {U,E,N,A,S,O,Z}

@data
53.338056,-2.148889,GB,295,0,E
51.087167,-4.150339,UKN,27,0,E
50.440558,-4.995408,GB,390,0,E
51.505144,-1.993428,GB,513,0,E
51.152189,-1.747414,GB,407,0,E
50.086092,-5.255711,GB,267,0,E
51.404811,-3.43575,GB,163,0,E
51.009358,-2.638819,GB,75,0,E
51.833056,-4.961111,GB,159,0,E
51.396667,-3.343333,GB,220,0,E
51.605333,-4.067833,GB,299,0,E
51.382669,-2.719089,GB,622,0,E
53.333611,-2.849722,GB,80,0,E
51.874722,-0.368333,GB,526,0,E
50.422778,-4.105833,GB,476,0,E
50.78,-1.8425,GB,38,0,E
50.950261,-1.356803,GB,44,0,E
51.187167,-1.0335,GB,618,0,E
49.706111,-2.214722,GG,290,0,E
49.434956,-2.601969,GG,336,0,E
49.207947,-2.195508,JE,277,0,E
50.835556,-0.297222,GB,7,0,E
51.330833,0.0325,GB,598,0,E
51.148056,-0.190278,GB,202,0,E
51.505278,0.055278,GB,19,0,E
51.275833,-0.776333,GB,238,0,E
51.676111,-1.080833,GB,240,0,E
51.323889,-0.8475,GB,325,0,E
51.4775,-0.461389,GB,83,0,E
51.571389,0.695556,GB,49,0,E
50.956111,0.939167,GB,13,0,E
51.342222,1.346111,GB,178,0,E
53.719667,-0.566333,GB,12,0,E
54.9375,-2.809167,GB,190,0,E
53.280556,-0.951389,GB,91,0,E
53.771667,-3.028611,GB,34,0,E
53.574444,-0.350833,GB,121,0,E
54.131167,-3.263667,GB,173,0,E
53.865897,-1.660569,GB,681,0,E
53.745097,-2.883061,GB,55,0,E
53.178056,-2.977778,GB,45,0,E
54.083333,-4.623889,IM,52,0,E
55.0375,-1.691667,GB,266,0,E
54.509189,-1.429406,GB,120,0,E
52.831111,-1.328056,GB,306,0,E
52.811744,-4.123575,GB,30,0,E
52.871164,-2.533561,GB,272,0,E
52.798169,-2.668042,GB,249,0,E
53.581575,-3.055522,GB,37,0,E
58.957778,-2.905,GB,50,0,E
59.878889,-1.295556,GB,20,0,E
58.458889,-3.093056,GB,126,0,E
57.201944,-2.197778,GB,215,0,E
57.5425,-4.0475,GB,31,0,E
55.871944,-4.433056,GB,26,0,E
55.95,-3.3725,GB,135,0,E
55.681944,-6.256667,GB,56,0,E
55.509444,-4.586667,GB,65,0,E
57.481111,-7.362778,GB,19,0,E
60.432778,-1.296111,GB,81,0,E
56.452499,-3.025833,UKN,17,0,E
58.215556,-6.331111,GB,26,0,E
56.499167,-6.869167,GB,38,0,E
56.372889,-2.868444,GB,38,0,E
57.705214,-3.339169,GB,42,0,E
52.205,0.175,GB,47,0,E
52.468056,-0.251111,GB,26,0,E
52.675833,1.282778,GB,117,0,E
51.885,0.235,GB,348,0,E
51.721667,0.154167,GB,321,0,E
53.394256,-1.388486,GB,231,0,E
52.072222,-0.616667,GB,358,0,E
50.734444,-3.413889,GB,102,0,E
51.519444,-2.590833,GB,226,0,E
51.836944,-1.32,GB,270,0,E
51.616389,-1.095833,GB,226,0,E
52.409333,0.561,GB,32,0,E
52.361933,0.486406,GB,33,0,E
52.127283,0.956264,GB,284,0,E
52.357167,-0.107833,GB,135,0,E
51.682167,-1.790028,GB,286,0,E
51.749964,-1.583617,GB,288,0,E
51.234139,-0.942825,GB,405,0,E
52.640028,-2.305578,GB,272,0,E
51.553,-0.418167,GB,124,0,E
53.093014,-0.166014,GB,25,0,E
54.137186,-1.420253,GB,117,0,E
54.292383,-1.5354,GB,132,0,E
53.834333,-1.1955,GB,29,0,E
52.342611,0.772939,GB,174,0,E
52.735711,-0.648769,GB,461,0,E
53.307778,-0.550833,GB,202,0,E
52.612558,-0.476453,GB,273,0,E
54.048911,-1.252747,GB,53,0,E
53.166167,-0.523811,GB,231,0,E
54.205522,-1.382094,GB,92,0,E
53.03035,-0.483242,GB,218,0,E
52.962225,-0.561625,GB,367,0,E
52.648353,0.550692,GB,75,0,E
-51.822777,-58.447222,FK,244,-3,U
52.308613,4.763889,NL,-11,1,E
51.25528,5.601389,NL,114,1,E
50.911658,5.770144,NL,375,1,E
52.060556,5.873056,NL,158,1,E
53.119167,6.129722,NL,14,1,E
51.450139,5.374528,NL,74,1,E
53.11972,6.579444,NL,17,1,E
51.567389,4.931833,NL,49,1,E
52.923353,4.780625,NL,3,1,E
52.460278,5.527222,NL,-13,1,E
53.228611,5.760556,NL,3,1,E
51.956944,4.437222,NL,-15,1,E
52.1273,5.27619,NL,66,1,E
52.27,6.874167,NL,114,1,E
52.166139,4.417944,NL,0,1,E
51.449092,4.342031,NL,63,1,E
51.841269,-8.491111,IE,502,0,E
53.300175,-8.941592,IE,81,0,E
53.421333,-6.270075,IE,242,0,E
53.910297,-8.818492,IE,665,0,E
52.180878,-9.523783,IE,112,0,E
53.301667,-6.451333,IE,319,0,E
52.701978,-8.924817,IE,46,0,E
54.280214,-8.599206,IE,11,0,E
52.1872,-7.086964,IE,119,0,E
56.300017,10.619008,DK,82,1,E
55.740322,9.151778,DK,247,1,E
55.617917,12.655972,DK,17,1,E
55.525942,8.553403,DK,97,1,E
55.941387,12.382222,DK,97,1,E
56.297458,9.124628,DK,170,1,E
57.277228,11.000083,DK,25,1,E
54.699344,11.440117,DK,16,1,E
55.476664,10.330933,DK,56,1,E
54.870306,9.279014,DK,88,1,E
55.585567,12.131428,DK,146,1,E
55.063267,14.759558,DK,52,1,E
54.964367,9.791731,DK,24,1,E
55.225553,9.263931,DK,141,1,E
56.550208,9.172983,DK,74,1,E
57.0688,8.705225,DK,23,1,E
55.436283,9.330925,DK,143,1,E
62.063628,-7.277219,FO,280,0,E
56.846944,9.458611,DK,119,1,E
55.990122,8.353906,DK,17,1,E
57.092789,9.849164,DK,10,1,E
49.626575,6.211517,LU,1234,1,E
62.560372,6.110164,NO,69,1,E
69.2925,16.144167,NO,43,1,E
69.976111,23.371667,NO,9,1,E
60.63885,6.501497,NO,300,1,E
65.461111,12.2175,NO,25,1,E
67.269167,14.365278,NO,42,1,E
60.293386,5.218142,NO,170,1,E
70.600278,29.6925,NO,490,1,E
58.204214,8.085369,NO,57,1,E
60.416667,8.512778,NO,2618,1,E
69.055758,18.540356,NO,252,1,E
68.4913,16.678108,NO,84,1,E
61.015556,9.288056,NO,2697,1,E
61.583611,5.024722,NO,37,1,E
60.193917,11.100361,NO,681,1,E
59.345267,5.208364,NO,86,1,E
70.486675,22.139744,NO,21,1,E
63.111781,7.824522,NO,204,1,E
59.969336,11.036089,NO,354,1,E
69.725781,29.891295,NO,283,1,E
58.099486,6.62605,NO,29,1,E
62.744722,7.2625,NO,10,1,E
65.783997,13.214914,NO,237,1,E
70.068814,24.973489,NO,25,1,E
59.565683,9.212222,NO,63,1,E
63.698908,9.604003,NO,28,1,E
62.578411,11.342347,NO,2054,1,E
59.378933,10.785389,NO,174,1,E
78.246111,15.465556,SJ,88,1,E
59.185,9.566944,NO,463,1,E
59.791925,5.34085,NO,160,1,E
65.956828,12.468944,NO,56,1,E
69.683333,18.918919,NO,31,1,E
59.186703,10.258628,NO,286,1,E
63.457556,10.92425,NO,56,1,E
58.876778,5.637856,NO,29,1,E
52.268494,20.911047,PL,352,1,E
54.377569,18.466222,PL,489,1,E
50.077731,19.784836,PL,791,1,E
50.238147,19.034181,PL,909,1,E
50.474253,19.080019,PL,995,1,E
50.322275,21.462131,PL,548,1,E
52.421031,16.826325,PL,308,1,E
50.109958,22.019,PL,675,1,E
53.584731,14.902206,PL,154,1,E
54.478889,17.1075,PL,217,1,E
53.790639,15.82625,PL,385,1,E
52.16575,20.967122,PL,362,1,E
51.102683,16.885836,PL,404,1,E
52.138517,15.798556,PL,194,1,E
58.402278,15.525683,SE,308,1,E
58.610867,16.103592,SE,90,1,E
59.897328,17.588581,SE,68,1,E
56.266667,15.265,SE,191,1,E
58.498136,13.053231,SE,230,1,E
57.662836,12.279819,SE,506,1,E
57.757594,14.068731,SE,741,1,E
58.169794,13.587847,SE,785,1,E
58.465522,13.174414,SE,200,1,E
57.774722,11.870372,SE,59,1,E
58.4564,13.972672,SE,324,1,E
58.318056,12.345,SE,137,1,E
58.513842,14.507119,SE,308,1,E
58.426445,12.714389,SE,181,1,E
59.418694,17.890694,SE,50,1,E
59.345867,14.495922,SE,400,1,E
60.957908,14.511383,SE,634,1,E
58.788636,16.912189,SE,140,1,E
59.675856,12.639442,SE,237,1,E
56.610761,15.604761,SE,442,1,E
56.950278,13.921667,SE,538,1,E
55.921686,14.085536,SE,76,1,E
55.944444,12.869444,SE,194,1,E
57.350453,16.497972,SE,96,1,E
57.264167,13.599439,SE,507,1,E
56.685531,16.287578,SE,17,1,E
55.530193,13.371639,SE,236,1,E
56.691128,12.820211,SE,101,1,E
57.292222,14.137222,SE,556,1,E
56.929144,14.727994,SE,610,1,E
63.738333,15.458333,SE,1119,1,E
62.408889,13.747222,SE,1460,1,E
62.047811,14.42295,SE,1178,1,E
67.132408,20.814636,SE,1027,1,E
61.768092,17.080719,SE,95,1,E
66.496236,20.147181,SE,904,1,E
63.048597,17.768856,SE,34,1,E
64.548322,18.716219,SE,705,1,E
63.128611,14.802778,SE,1236,1,E
62.528125,17.443928,UKN,16,1,E
63.408339,18.990039,SE,354,1,E
65.398333,21.260833,SE,43,1,E
67.821986,20.336764,SE,1508,1,E
61.190033,14.712567,SE,683,1,E
64.624772,21.076892,SE,157,1,E
62.481369,17.002917,SE,886,1,E
63.791828,20.282758,SE,24,1,E
64.579083,16.833575,SE,1140,1,E
65.590278,19.281944,SE,1245,1,E
59.223733,15.037956,SE,188,1,E
59.589444,16.633611,SE,21,1,E
65.543758,22.121989,SE,65,1,E
65.875325,20.149917,SE,597,1,E
59.386585,15.924055,SE,33,1,E
59.651944,17.918611,SE,137,1,E
59.354372,17.94165,SE,47,1,E
60.422017,15.515211,SE,503,1,E
57.525833,15.823333,SE,366,1,E
60.593333,16.951389,SE,224,1,E
58.40615,15.680508,SE,172,1,E
58.586253,16.250622,SE,32,1,E
59.351078,16.7084,SE,139,1,E
57.662797,18.346211,SE,164,1,E
67.764789,20.257228,SE,1549,1,E
49.972667,6.6925,DE,1197,1,E
49.436911,7.600283,DE,776,1,E
49.920433,10.914233,DE,823,1,E
49.648131,9.966494,DE,980,1,E
52.2785,9.082167,DE,230,1,E
52.5912,10.022133,DE,129,1,E
52.291167,7.387,DE,129,1,E
51.1145,9.285833,DE,566,1,E
48.220297,9.910019,DE,1766,1,E
50.366,7.315333,DE,597,1,E
49.391833,9.958167,DE,1536,1,E
49.2175,11.100167,DE,1268,1,E
52.919406,10.197528,DE,245,1,E
49.698686,11.940175,DE,1363,1,E
50.169189,8.961586,DE,368,1,E
49.218056,11.836111,DE,1455,1,E
49.743057,10.200556,DE,689,1,E
53.767667,8.6585,DE,74,1,E
52.585514,8.341014,DE,127,1,E
50.960817,6.042422,DE,296,1,E
54.312167,9.538167,DE,39,1,E
53.5335,7.888667,DE,24,1,E
53.918167,12.278333,DE,138,1,E
50.831167,6.658167,DE,386,1,E
54.459333,9.516333,DE,70,1,E
53.547833,7.667333,DE,26,1,E
53.602167,13.306,DE,228,1,E
52.457333,9.427167,DE,187,1,E
49.63361,11.767222,DE,1353,1,E
49.563569,8.463392,DE,309,1,E
50.049819,8.325397,DE,461,1,E
48.0705,10.906,DE,2044,1,E
50.173833,7.063333,DE,1568,1,E
48.322333,11.948667,DE,1515,1,E
48.205667,11.267,DE,1703,1,E
51.767833,13.167667,DE,265,1,E
48.715667,11.534,DE,1202,1,E
48.1855,10.861167,DE,1822,1,E
48.711,11.2115,DE,1249,1,E
51.922833,8.306333,DE,236,1,E
-28.575001,16.533333,ZA,98,2,U
-29.281767,18.813869,ZA,2648,2,U
-26.23865,28.301769,ZA,5300,2,U
-32.89715,27.279111,ZA,1950,2,U
-29.092722,26.302444,ZA,4458,2,U
-28.248392,28.336125,ZA,5561,2,U
-27.366769,26.629194,ZA,4236,2,U
-33.964806,18.601667,ZA,151,2,U
-31.500278,19.725897,ZA,3250,2,U
-29.970089,30.950519,ZA,33,2,U
-33.035569,27.825939,ZA,435,2,U
-26.495644,29.979764,ZA,5700,2,U
-28.823119,27.9089,ZA,5315,2,U
-25.986267,28.140061,ZA,5325,2,U
-34.005553,22.378889,ZA,648,2,U
-32.193611,24.541389,ZA,2604,2,U
-33.284721,26.498083,ZA,2135,2,U
-29.122011,30.586706,ZA,3531,2,U
-28.078694,26.861178,ZA,4399,2,U
-28.235072,29.106206,ZA,5585,2,U
-24.368642,31.048744,ZA,1743,2,U
-30.562164,25.528286,ZA,4176,2,U
-26.139166,28.246,ZA,5558,2,U
-26.871064,26.718003,ZA,4444,2,U
-28.802834,24.765167,ZA,3950,2,U
-26.080978,27.725667,ZA,5499,2,U
-27.660617,27.315761,ZA,4700,2,U
-27.456667,23.411388,ZA,4382,2,U
-29.688403,17.094006,ZA,270,2,U
-25.938514,27.926133,ZA,4517,2,U
-26.175672,26.184575,ZA,4875,2,U
-23.159911,29.696544,ZA,3069,2,U
-32.968889,18.160278,ZA,108,2,U
-28.581667,29.749722,ZA,3548,2,U
-25.684775,29.440158,ZA,4886,2,U
-30.857408,30.343019,ZA,495,2,U
-24.989114,29.283122,ZA,2980,2,U
-27.079253,29.778528,ZA,5600,2,U
69.2225,-49.9383,GL,100,-3,U
-25.473603,31.565828,ZA,1153,2,U
-25.704458,26.908978,ZA,4251,2,U
-27.626086,32.044275,ZA,400,2,U
-27.770586,29.976894,ZA,4074,2,U
-24.686056,28.434944,ZA,3900,2,U
-34.554861,20.250681,ZA,52,2,U
-33.606967,22.188978,ZA,1063,2,U
-33.984919,25.617275,ZA,226,2,U
-34.090279,23.327778,ZA,465,2,U
-23.937166,31.15539,ZA,1432,2,U
-23.926089,29.484422,ZA,4354,2,U
-31.605886,29.519786,ZA,1227,2,U
-29.648975,30.398667,ZA,2423,2,U
-25.333822,27.173358,ZA,3412,2,U
-23.845306,29.458611,ZA,4076,2,U
-26.670994,27.0819,ZA,4520,2,U
-26.889344,27.503417,ZA,4740,2,U
-31.920197,26.882206,ZA,3637,2,U
-28.741039,32.092111,ZA,109,2,U
-25.6443,27.271119,ZA,3700,2,U
-33.812181,19.902828,ZA,640,2,U
-29.689333,17.939611,ZA,2690,2,U
-26.524083,29.170144,ZA,5250,2,U
-32.964067,17.969331,ZA,50,2,U
-26.248411,28.397508,ZA,5340,2,U
-25.809717,28.164631,ZA,4780,2,U
-27.648606,22.999278,ZA,3848,2,U
-34.048222,20.474611,ZA,407,2,U
-24.960944,31.588731,ZA,1020,2,U
-28.260028,22.993178,ZA,4360,2,U
-29.032928,26.157564,ZA,4547,2,U
-26.776556,29.338778,ZA,5313,2,U
-23.824417,30.329306,ZA,1914,2,U
-28.320586,31.416519,ZA,1720,2,U
-28.399097,21.260239,ZA,2782,2,U
-31.547903,28.674289,ZA,2400,2,U
-26.982408,24.728756,ZA,3920,2,U
-29.770606,31.058406,ZA,20,2,U
-31.640961,18.544789,ZA,330,2,U
-26.566372,27.960756,ZA,4846,2,U
-25.653858,28.224231,ZA,4095,2,U
-25.832294,29.192019,ZA,5078,2,U
-25.83,28.2225,ZA,4940,2,U
-27.998,26.669586,ZA,4399,2,U
-33.900244,18.498297,ZA,52,2,U
-25.598972,26.042333,ZA,4258,2,U
-21.159597,27.474525,BW,3283,2,U
-24.602333,24.690971,BW,3900,2,U
-17.832875,25.1624,BW,3289,2,U
-19.972564,23.431086,BW,3093,2,U
-24.555225,25.918208,BW,3299,2,U
-22.05835,27.828767,BW,2925,2,U
-4.2517,15.253031,CG,1048,1,N
-0.53135,15.950094,CG,1214,1,N
1.615994,16.037917,CG,1158,1,N
-4.816028,11.886597,CG,55,1,N
-26.529022,31.307519,SZ,2075,2,U
4.398475,18.518786,CF,1208,1,N
4.221583,15.786369,CF,1929,1,N
1.905469,9.805681,GQ,13,1,N
3.755267,8.708717,GQ,76,1,N
-7.969597,-14.393664,SH,278,0,N
-20.430235,57.6836,MU,186,4,N
-19.757658,63.360983,MU,95,4,N
-7.313267,72.411089,IO,9,6,U
4.089192,9.360528,CM,151,1,N
4.006081,9.719481,CM,33,1,N
10.451392,14.257361,CM,1390,1,N
5.636919,10.750817,CM,3963,1,N
7.357011,13.559242,CM,3655,1,N
9.335892,13.370103,CM,794,1,N
5.536919,10.354583,CM,4347,1,N
6.039239,10.122639,CM,4065,1,N
3.836039,11.523461,CM,2464,1,N
-12.572778,27.89395,ZM,4636,2,U
-17.821756,25.822692,ZM,3302,2,U
-15.330817,28.452628,ZM,3779,2,U
-13.258878,31.936581,ZM,1853,2,U
-15.254542,23.162306,ZM,3488,2,U
-12.998139,28.664944,ZM,4167,2,U
-12.900469,28.149858,ZM,4145,2,U
-11.533661,43.27185,KM,93,3,U
-12.298108,43.7664,KM,46,3,U
-12.131667,44.430279,KM,62,3,U
-12.804722,45.281113,UKN,23,3,U
-20.8871,55.510308,RE,66,4,U
-21.320039,55.423581,RE,56,4,U
-18.79695,47.478806,MG,4198,3,U
-19.562778,45.450832,MG,203,3,U
-17.093889,49.815834,MG,7,3,U
-18.109517,49.392536,MG,22,3,U
-20.28475,44.317614,MG,30,3,U
-12.3494,49.291747,MG,374,3,U
-16.1639,49.773753,MG,9,3,U
-14.651667,49.620556,MG,1552,3,U
-13.188431,48.987978,MG,72,3,U
-14.999411,50.320233,MG,20,3,U
-14.629694,47.763783,MG,345,3,U
-15.667144,46.351828,MG,87,3,U
-13.312067,48.314822,MG,36,3,U
-16.741945,44.481388,MG,125,3,U
-15.436666,49.688332,MG,13,3,U
-14.278611,50.174721,MG,20,3,U
-13.375834,50.002777,MG,19,3,U
-14.89875,47.993894,MG,92,3,U
-13.484814,48.632739,MG,49,3,U
-25.038056,46.956111,MG,29,3,U
-21.441558,47.111736,MG,3658,3,U
-22.805286,47.820614,MG,26,3,U
-22.119722,48.021667,MG,33,3,U
-21.201772,48.358317,MG,20,3,U
-21.753867,43.375533,MG,16,3,U
-23.383369,43.728453,MG,29,3,U
-6.269897,14.247025,AO,1860,1,N
-12.609025,13.403711,AO,118,1,N
-5.596992,12.188353,AO,66,1,N
18.3127,-65.3034,PR,12,-4,U
-12.808878,15.760547,AO,5587,1,N
-12.404633,16.947414,AO,5618,1,N
-12.371233,13.536625,AO,10,1,N
-8.858375,13.231178,AO,243,1,N
-9.525086,16.312406,AO,3868,1,N
-14.657583,17.719833,AO,4469,1,N
-7.754506,15.287728,AO,4105,1,N
-10.721956,13.765528,AO,16,1,N
-9.689067,20.431875,AO,3584,1,N
-6.141086,12.371764,AO,15,1,N
-14.924733,13.575022,AO,5778,1,N
-11.768086,19.897672,AO,4360,1,N
-7.603067,15.027822,AO,2720,1,N
-16.755417,14.965344,AO,3635,1,N
1.543108,11.581361,GA,2158,1,N
-0.665214,13.673133,GA,1325,1,N
-0.704389,10.245722,GA,82,1,N
2.075639,11.493195,GA,1969,1,N
-0.711739,8.754383,GA,13,1,N
-1.574733,9.262694,GA,33,1,N
0.579211,12.890908,GA,1726,1,N
0.4586,9.412283,GA,39,1,N
-1.656156,13.438036,GA,1450,1,N
1.662936,7.411742,ST,591,0,N
0.378175,6.712153,ST,33,0,N
-19.796419,34.907556,MZ,33,2,U
-23.876431,35.408544,MZ,30,2,U
-13.273986,35.266262,MZ,4505,2,U
-15.033058,40.671728,MZ,33,2,U
-25.920836,32.572606,MZ,145,2,U
-11.672922,39.563142,MZ,2789,2,U
-11.361789,40.354875,MZ,89,2,U
-13.225053,37.552067,MZ,2480,2,U
-14.488233,40.71225,MZ,410,2,U
-15.105611,39.2818,MZ,1444,2,U
-12.986753,40.522492,MZ,331,2,U
-17.8555,36.869106,MZ,36,2,U
-15.602694,32.773189,MZ,2904,2,U
-16.104817,33.640181,MZ,525,2,U
-14.704617,34.352369,MZ,4265,2,U
-22.018431,35.313297,MZ,46,2,U
-7.004783,52.726247,UKN,10,4,U
-5.696697,53.655844,UKN,10,4,U
-10.109611,51.176119,UKN,10,4,U
-4.674342,55.521839,UKN,10,4,U
-4.319292,55.691417,SC,10,4,U
-7.134567,56.278239,SC,10,4,U
13.847,20.844333,TD,1788,1,N
8.624406,16.071419,TD,1407,1,N
12.133689,15.034019,TD,968,1,N
17.917053,19.111078,TD,771,1,N
-20.017431,28.617869,ZW,4359,2,U
-17.751561,30.924706,ZW,4845,2,U
-21.008083,31.57855,ZW,1421,2,U
-18.095881,25.839006,ZW,3490,2,U
-17.931806,31.092847,ZW,4887,2,U
-16.519761,28.884981,ZW,1706,2,U
-17.431917,32.184502,ZW,3950,2,U
-18.997499,32.627224,ZW,3410,2,U
-20.055333,30.859111,ZW,3595,2,U
-20.289497,30.088228,ZW,3012,2,U
-19.436394,29.861911,ZW,4680,2,U
-18.629872,27.021042,ZW,3543,2,U
-15.679053,34.974014,MW,2555,2,U
-9.953569,33.893022,MW,1765,2,U
-13.014631,33.468597,MW,3470,2,U
-13.789378,33.781,MW,4035,2,U
-11.44475,34.011776,MW,4115,2,U
-29.462256,27.552503,LS,5348,2,U
-29.304053,27.503458,LS,5105,2,U
-4.38575,15.444569,CD,1027,1,N
-4.326689,15.327342,CD,915,1,N
-5.930858,12.351789,CD,89,1,N
-5.918056,12.447694,CD,394,1,N
-3.311319,17.381683,CD,1053,1,N
-5.035767,18.785631,CD,1572,1,N
0.0226,18.288744,CD,1040,1,N
4.253206,20.975283,CD,1509,1,N
3.235369,19.771258,CD,1378,1,N
4.157639,21.650917,CD,1801,1,N
2.170658,21.496906,CD,1509,1,N
0.5175,25.155014,CD,1289,2,U
2.827606,27.588253,CD,2438,2,U
1.565719,30.220833,CD,4045,2,U
2.818347,24.793706,CD,1378,2,U
-2.308978,28.808803,CD,5643,2,U
-1.670814,29.238464,CD,5089,2,U
-2.919178,25.915361,CD,1630,2,U
-11.591333,27.530889,CD,4295,2,U
-10.765886,25.505714,CD,5007,2,U
-5.875556,29.25,CD,2569,2,U
-8.642025,25.252897,CD,3543,2,U
-5.900055,22.469166,CD,2139,2,U
-6.121236,23.569008,CD,2221,2,U
12.533544,-7.949944,ML,1247,0,N
16.248433,-0.005456,ML,870,0,N
14.481233,-11.404397,ML,164,0,N
14.512803,-4.079561,ML,906,0,N
16.730458,-3.007583,ML,863,0,N
20.242983,0.977308,ML,1621,0,N
13.337961,-16.652206,GM,95,0,N
28.452717,-13.863761,ES,83,0,E
27.814847,-17.887056,ES,103,0,E
28.626478,-17.755611,ES,107,0,E
27.931886,-15.386586,ES,78,0,E
28.945464,-13.605225,ES,47,0,E
28.044475,-16.572489,ES,209,0,E
28.482653,-16.341536,ES,2073,0,E
35.279817,-2.956256,ES,156,1,E
8.616444,-13.195489,SL,84,0,N
11.287917,-15.1805,GW,65,0,N
6.289061,-10.758722,LR,25,0,N
6.233789,-10.362311,LR,31,0,N
30.381353,-9.546311,MA,89,0,N
28.448194,-11.161347,MA,653,0,N
33.927261,-4.977958,MA,1900,0,N
33.505319,-5.152903,MA,5459,0,N
31.9475,-4.398333,MA,3428,0,N
33.879067,-5.515125,MA,1890,0,N
34.78715,-1.923986,MA,1535,0,N
33.655422,-7.22145,MA,627,0,N
34.051467,-6.751519,MA,276,0,N
33.367467,-7.589967,MA,656,0,N
31.606886,-8.0363,MA,1545,0,N
34.298864,-6.595878,MA,16,0,N
30.939053,-6.909431,MA,3782,0,N
35.177103,-3.839525,MA,95,0,N
35.594333,-5.320019,MA,10,0,N
35.726917,-5.916889,MA,62,0,N
12.555617,-16.281783,SN,75,0,N
12.4102,-16.746125,SN,52,0,N
14.146881,-16.051297,SN,26,0,N
14.739708,-17.490225,SN,85,0,N
16.050761,-16.463172,SN,9,0,N
14.847256,-12.468264,SN,98,0,N
12.572292,-12.220333,SN,584,0,N
13.736817,-13.653122,SN,161,0,N
16.711294,-9.637883,MR,951,0,N
18.570103,-11.423547,MR,1316,0,N
16.589983,-11.406208,MR,423,0,N
16.622,-7.316567,MR,758,0,N
16.159547,-13.507617,MR,75,0,N
18.097856,-15.947956,MR,7,0,N
15.179692,-12.207272,MR,262,0,N
20.506828,-13.043194,MR,758,0,N
20.933067,-17.029956,MR,16,0,N
25.236697,-11.588697,MR,1194,0,N
10.350556,-13.569167,GN,499,0,N
10.035467,-10.769825,GN,1476,0,N
11.326058,-12.28685,GN,3396,0,N
16.741389,-22.949444,CV,177,-1,U
16.136531,-22.888897,CV,69,-1,U
15.155928,-23.213703,CV,36,-1,U
16.588356,-24.284656,CV,669,-1,U
16.833689,-25.054661,CV,66,-1,U
8.977889,38.799319,ET,7656,3,U
9.003681,38.726019,ET,7749,3,U
6.039389,37.590453,ET,3895,3,U
14.14675,38.772833,ET,6915,3,U
11.608075,37.321644,ET,5976,3,U
9.6247,41.854203,ET,3829,3,U
8.128764,34.563131,ET,1771,3,U
12.5199,37.434047,ET,6541,3,U
3.4833,72.8369,UKN,0,5,U
7.666094,36.816639,ET,5587,3,U
11.975014,38.979969,ET,6423,3,U
13.467367,39.533464,ET,7406,3,U
10.01855,34.586253,ET,5120,3,U
-3.324019,29.318519,BI,2582,2,U
9.518167,44.088758,SO,4423,3,U
10.389167,44.941106,SO,30,3,U
-0.377353,42.459233,SO,49,3,U
41.9929342,-86.1280125,US,748,-5,U
31.183903,29.948889,EG,-6,2,U
22.375953,31.611722,EG,616,2,U
30.121944,31.405556,EG,382,2,U
30.116362,30.915445,EG,550,2,U
27.178317,33.799436,EG,52,2,U
31.068975,34.129194,EG,324,2,U
25.671028,32.706583,EG,294,2,U
31.325356,27.221689,EG,94,2,U
31.279444,32.24,EG,8,2,U
28.685278,34.0625,EG,4368,2,U
23.964356,32.819975,EG,662,2,U
28.209028,33.645517,EG,115,2,U
0.404458,35.238928,KE,6941,3,U
0.271342,34.787297,KE,5020,3,U
-0.086139,34.728892,KE,3796,3,U
0.971989,34.958556,KE,6070,3,U
39.9750278,-81.5775833,US,799,-5,U
3.121967,35.608692,KE,1715,3,U
-2.252417,40.913097,UKN,20,3,U
-4.034833,39.59425,KE,200,3,U
-0.787953,36.433528,KE,6380,3,U
-1.321719,36.814833,KE,5546,3,U
